measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,measurement_18,measurement_19,measurement_20,measurement_21,measurement_22,measurement_23,measurement_24,measurement_25,measurement_26,measurement_27,measurement_28,measurement_29,measurement_30,measurement_31,measurement_32,measurement_33,measurement_34,measurement_35,measurement_36,measurement_37,measurement_38,measurement_39,measurement_40,measurement_41,measurement_42,measurement_43,measurement_44,measurement_45,measurement_46,measurement_47,pred,true
-0.59231603,0.90348035,-0.5606049,-0.4446506,-0.7667754,0.23515248,-0.7307407,0.6648164,-0.6357067,-0.67653644,0.9784586,-0.8673275,-0.055374652,0.68388325,-1.0405716,-0.8776115,-0.71767354,-0.72374773,-0.9964136,-0.77463824,1.1489998,-0.9177237,-0.84600735,-0.92177343,-0.7255497,-1.0050693,-0.8536151,-0.63418895,-0.75589687,-0.7134724,1.6804585,-0.65224415,0.2689783,-1.0238466,-0.917381,-0.12839955,0.9336808,-0.8237165,-0.92136544,-0.78701365,1.3169384,0.16927344,-0.8403541,-0.90606844,-0.82741183,-0.7319948,-0.65621954,-0.40103972,-1.4695765,-1.5834721801794092
-0.72413605,-0.65930307,-0.75326204,-0.6875989,-0.7156903,-0.8682392,-0.6235296,-0.21498835,1.0355872,0.9832418,1.048135,0.79562694,-0.20605397,-0.074806266,-0.9992715,-0.8939991,-0.87915903,-0.91050494,-0.96802527,-0.8244088,-0.5437238,-0.6416841,-0.97785974,0.72476053,-0.8686036,-0.9466324,0.11399745,-0.7146178,-0.40840384,-0.7338076,-0.686696,-0.577233,-0.7124443,0.7904178,0.23718223,-0.6705162,-0.7637059,0.8529501,0.5308643,0.66047424,-0.6926681,-0.82766193,-1.0181396,0.8280741,1.1351552,1.0004485,0.3973821,-0.66106004,0.76040894,1.0614056528143994
-0.65924174,-0.87129617,0.14851885,-0.7518841,-0.89520276,0.40824783,-0.68590456,-0.554755,-0.8611078,-0.6256525,-0.71664,-0.7745445,-0.7218616,-0.6393612,0.5694921,-0.7613644,-0.9510229,-0.875921,-0.49284148,-0.72479784,-0.67000556,-0.61297953,0.5457397,-1.0073457,-0.9030519,-1.0373572,-0.8864198,-0.6531652,-0.8104186,-0.7519072,-0.5652577,-0.6609117,-0.8169574,-0.13914871,-0.949623,-0.60988736,-0.8908252,0.6273293,-0.30310038,0.7359609,-0.88558394,-0.581592,-0.852582,0.7350634,0.34008268,0.9979962,0.38397416,-0.82518953,-1.1593145,-1.1976196900384946
1.2557061,0.026844604,1.4968876,-0.730176,-0.1510273,0.1728746,-0.586036,1.3277125,0.4354396,0.32045904,0.88545537,-0.8308968,0.15318337,-0.14789867,-0.98552686,-0.8499301,-0.9308048,-0.8720485,-0.9376682,-0.9669768,1.3735898,0.94311124,-0.90338343,0.7319874,-0.3922405,0.4760443,-0.91507626,-0.6105032,-0.21524616,-0.73870784,-0.58505535,-0.58180004,-0.6609768,-0.6285335,0.72375095,-0.70156664,-0.49981058,-0.87564033,-1.1057497,-0.9565051,-0.8277829,0.16695805,1.0008675,-0.6516678,1.1148245,0.9043714,0.92230564,1.4500914,1.2067636,1.1997907374915202
-0.5585456,1.7936344,-0.817984,-0.6435962,1.1551619,1.2595152,-0.49627525,2.0255036,0.2919888,1.0151815,-0.59374225,-0.61194265,-0.21248768,1.404272,-0.95847493,-0.85546637,0.06912388,-0.86588037,-0.8758177,-0.8312137,1.2532015,1.0164,0.591937,0.40649757,0.8169651,0.66763216,0.8046016,1.0451689,-0.5414141,-0.12947655,1.7089924,-0.595845,0.2683457,-1.0407696,-0.86421347,0.16034234,-0.66357857,-0.9229981,-0.7457694,-0.9261223,-0.56645626,0.81280416,0.7645134,-0.43442452,0.9343272,1.0299201,1.1861087,1.4361805,0.57775337,0.902631252923722
-0.66937,-0.6007845,-0.66941357,-0.5926774,-0.7776914,-0.72618645,-0.25987718,-0.60030526,-0.24305217,0.9672816,-0.69575435,-0.2486013,-0.9149346,-0.7374154,-0.9070491,0.46164212,-0.6314863,-1.0331916,0.4730728,-0.9283269,0.42012995,-0.0040141796,-0.7728607,0.64401424,0.84553283,0.73878837,0.71080226,0.2630727,-0.6822098,-0.7044924,-0.4440736,-0.42925093,-0.73712045,-0.06353689,-0.18241061,-0.60623336,-0.5457472,-1.0560555,0.06406852,-0.92041916,-0.6822114,-0.7197981,-0.85439575,-0.720183,-0.85229105,-0.72819805,1.2050273,-0.49510208,-0.15161578,-0.24269705825973195
-0.58201575,-0.72422916,-0.7186641,-0.64951867,-0.7946839,-0.8354875,0.22614084,-0.5478713,-0.326617,0.94427216,1.1133965,1.0856681,0.6548799,1.3513443,-0.7996023,-0.8538612,-0.28615737,-0.7219997,-0.8072426,-0.8929708,1.2848616,-0.6817972,-0.91006404,-0.057436977,0.8058825,0.75813824,-0.7863386,-0.7771815,-0.7528807,-0.71042717,-0.53438354,-0.55177134,-0.756313,-0.84352964,0.84785974,-0.63857394,-0.52458364,-1.0306398,-0.93980557,-0.2976047,-0.35445014,0.7944777,0.808148,0.72443306,0.84486824,0.8883887,0.7986563,0.006275257,0.5433116,0.11797713099027757
-0.53580046,-0.4155849,1.4687518,-0.4668117,0.44952628,0.9104377,1.5698377,-0.6782428,0.46813554,0.84636116,1.0970765,0.70694065,0.7762065,-0.49481252,-0.96697456,0.5730303,-0.6197923,-0.8614726,0.6969321,-0.1581321,-0.7679677,0.6799637,0.5523481,-0.67565,-0.11999927,-0.75727993,0.5813573,-0.24390267,0.5575646,-0.7428931,-0.5951754,-0.6034191,-0.6557692,0.46080214,0.856938,-0.7412475,-0.66415465,0.34136745,0.53555065,0.6811774,1.1134119,1.0527788,0.8821158,0.5311971,0.17876628,-0.2348146,-0.5971617,-0.64439476,-0.48774472,-0.41524029030519854
-0.6181733,-0.8122613,-0.75413847,-0.5215605,-0.8531192,-0.8135824,-0.42046487,-0.5827535,-1.0081973,-0.56920755,1.0272305,-0.85757124,-1.0387063,-0.54389834,-1.0260587,-0.090782575,-0.7251753,-0.7886086,0.6481536,-0.77903897,-0.64658654,-0.64108384,0.44853723,-0.9048213,0.8282954,0.73877704,-0.8426553,-0.7348341,-0.6970774,-0.7451978,-0.72505563,-0.5625083,0.75021917,-0.8385332,-0.75338656,-0.6199866,0.91373193,-1.1290557,-0.97972536,-1.0469899,0.048217893,-0.68977475,-0.714586,-0.87115836,-0.6157425,-0.9767144,-0.6505603,-0.48787746,-1.1888472,-1.105126570315355
1.5075295,1.6575571,1.5148666,1.9403843,1.1932633,1.2088577,1.464515,-0.71975744,0.5577328,-0.026546322,1.0421647,-0.8108885,-1.0389767,-0.7900014,-1.0079936,0.7375559,-0.78097135,-0.38999772,0.6323319,0.76673204,-0.742552,0.9496232,0.48018786,-1.1481909,-0.90138054,-0.8504479,0.9040661,1.2303565,0.90016186,1.1009266,-0.54140276,-0.031592444,-0.9002547,-0.9463419,0.7070439,0.021808833,0.9803104,-0.4969633,0.4870018,0.49337953,1.1516982,0.9880786,0.8699026,0.6265479,0.9585337,0.959042,0.9711263,-0.7112058,-0.49911973,-0.43139827850151635
-0.74445593,-0.84743875,1.3064051,0.8733138,-0.5466068,0.6025039,-0.12847602,-0.73873156,0.2223742,0.8499937,-0.72164637,0.97415334,-0.83684987,1.318722,-0.9108211,0.5125192,0.75783116,-0.7663311,0.5391463,0.7648108,0.6536817,-0.6460598,0.45669952,0.43677607,-0.7814827,-0.24632111,-0.9330416,-0.70055753,-0.3003243,-0.72131085,-0.50253147,-0.4768154,-0.89524513,-0.8325592,0.65326846,-0.7184289,-0.48119053,-1.056769,-0.9054424,-0.8607276,-0.82409596,-0.6918658,0.68060696,-0.94025725,-0.32016462,-0.7984441,-0.90399057,0.870975,1.1751825,1.0084792244761434
-0.6723063,-0.7166123,-0.8323043,-0.7929427,0.6987054,-0.5548683,-0.8049304,-0.53525335,0.9238844,-0.8093563,0.9509149,0.90889484,-0.551496,-0.54842496,-0.9644255,-0.89734364,0.64365524,-0.8513165,-0.6220376,-0.80291975,1.0826726,0.8340035,0.44831818,0.50525194,-0.8507338,-0.8986074,-0.8951428,-0.81381404,-0.92565525,-0.77738166,-0.5898439,-0.5792679,-0.6019998,0.49602985,-0.880827,-0.8239279,-0.6797424,0.5254729,0.05956454,0.69324446,-0.67859364,-0.757596,-0.24101987,0.15812,0.94349843,-0.30542788,-0.75517577,-0.5229634,-0.13448381,-0.0203819006512845
2.0931041,1.0837384,-0.74352133,-0.70133203,1.4072938,1.2333819,-0.7227143,0.88704276,0.44674668,-0.8440284,-0.79392695,-0.71157426,0.13210343,0.8771967,0.5518568,-0.8943033,-0.84023887,0.814882,-0.87859964,-0.5427596,-0.6637012,-0.79375887,0.52645934,-0.89222807,-0.86940575,-0.7372593,-0.2959604,-0.1795691,0.8666624,1.2245988,1.7712106,-0.2187907,0.7038047,0.7493628,0.6118694,0.92736375,1.1400912,-0.45601073,-0.4852456,-0.92265475,-0.7178075,-0.88193953,-0.77189595,-0.85503215,-0.7657881,-0.95825046,-0.7135878,-0.5977627,-1.1278397,-1.0834670870296672
-0.48099014,-0.86697406,1.4504375,-0.13251689,-0.87718153,-0.87058747,-0.8118037,-0.5114595,-0.87449753,0.92922866,-0.7823319,-0.779328,-0.7544932,-0.49677864,0.5630379,0.7982809,-0.72424865,0.19339505,0.30016705,-0.49179307,-0.6301696,-0.7570616,0.61604214,-0.9305577,0.24101433,0.65814734,-0.7710642,-0.7021722,-0.7747365,-0.63608736,-0.66407096,-0.667985,-0.80497944,-0.877988,-0.78943866,-0.57999784,-0.6624423,-0.94456446,-0.8466271,-0.85525846,0.36983207,0.9468121,0.8615664,-0.61943126,-0.8195872,-0.74945563,-0.782067,-0.6022157,-1.1564345,-1.163849226653337
-0.5413692,-0.5308597,1.2366923,1.7743672,1.2447524,1.0605588,1.1194352,-0.7021554,-0.7702404,-0.85311633,-0.87506306,-0.6820517,-0.6986129,-0.7092693,-0.9274394,-0.88421226,-0.69528383,-0.7888779,-0.819606,-0.8982224,-0.609681,-0.84438276,-0.9195916,0.68567616,0.41522866,0.4962977,-0.885266,-0.6537484,-0.15370058,-0.8396578,-0.6200159,1.5377934,1.0274283,-0.83958393,0.32186592,-0.7129855,1.1406356,-0.86104566,-0.9077106,-0.9893766,-0.15489404,-0.7300248,-0.832565,-0.82932764,-0.8144684,-0.6444984,-0.83157283,-0.6290169,-0.8201771,-0.7283001112673857
-0.935013,-0.58711493,-0.65210754,-0.7259073,-0.84731585,-0.7483307,-0.55827373,-0.6993651,-0.50940865,-0.0982846,0.76235235,1.0570365,0.8057306,-0.5658325,-0.24782115,-0.25121224,-0.52776843,-0.87309885,-0.79518574,-0.9937194,-0.67517287,-0.750205,-0.086959526,0.5286969,-0.22535159,0.089042306,0.5697333,0.008648141,-0.7178564,-0.7175244,-0.5503894,1.4588387,1.1579552,-0.9216418,-0.85940415,-0.71737397,0.13110827,-0.96493846,-0.90278864,-0.6400503,1.3530488,0.76728547,-0.62232816,-0.8329379,-0.7837163,-0.7298143,-0.7908632,-0.8267381,0.90506536,0.7441077595559095
-0.079986356,1.6944364,1.4594368,1.7361448,1.2470528,1.17221,1.5277789,-0.5887847,1.0715046,0.0966332,0.15963449,1.0802962,0.73653674,-0.6285882,-0.8353365,-0.8478459,1.0352299,0.34087238,-0.8862897,0.7462394,0.31663078,1.0673747,0.51154846,0.8035807,-0.07761103,-0.12642224,0.95127225,1.1195947,0.9779943,1.2343048,-0.5596301,-0.61154956,-0.5036423,-0.88875014,0.64202094,-0.5609655,-0.56407666,-0.09257961,0.3227483,0.6488082,1.1302258,1.1344832,0.86320007,0.8890306,0.90424746,1.1956745,1.0655884,-0.64201987,0.18805595,0.1421471233694862
1.2971176,1.8674589,1.6494277,-0.8976682,-0.34155613,-0.44762465,-0.67054874,-0.44122958,-0.69476473,0.9200647,-0.8195359,-0.8721364,-0.78104645,-0.69700927,0.54401976,0.27066305,-0.73078656,0.66628903,-0.7205108,0.83693767,0.8719214,0.36208832,0.50299203,-0.15821062,-0.72382903,-0.91407084,-0.2428785,0.8870337,-0.6708359,-0.5154468,1.8201959,-0.6754774,-0.60587746,-0.92310137,-0.89577085,-0.63030636,-0.714697,-0.9523459,-0.96065843,-0.74450463,1.0975542,0.7285268,-0.026398156,-0.7199878,0.9659639,0.7418829,0.8901826,1.5153738,-0.4803196,-0.4671961603292441
-0.66460794,-0.6405508,1.2096504,-0.317583,-0.63850695,-0.736303,-0.6153257,1.8862859,-0.92420596,0.94567305,-0.37383512,-0.68412757,-0.83619696,1.5476005,-0.9369588,0.20282745,-0.93787533,-0.90545225,0.22046043,-0.8414508,1.0924996,1.02833,-0.9200524,0.6741358,0.80938596,0.7298835,0.6773336,-0.32706535,0.9063783,1.0593209,0.98636115,-0.55110794,-0.63006765,0.34873697,0.6674857,1.5209723,-0.7053342,-0.99590236,-0.037996992,-0.94572294,-0.89133686,-0.8414354,-0.87980103,-0.9336003,-0.7849749,-0.36127016,0.778287,0.5858389,-0.15296762,-0.20025725134184422
-0.6752809,-0.76658887,-0.9527521,1.0461099,-0.7660446,-0.7901697,1.6709259,-0.5591033,-0.6237136,0.6572063,0.2074065,-0.75900364,-0.82365036,-0.8099721,-0.88721424,0.7280371,-0.76222265,-0.91903555,0.40666345,-0.86439824,-0.63330424,-0.68651897,0.5509139,-0.64797306,0.015928172,0.79046875,-0.78952616,-0.7582522,-0.9631693,-0.69713074,-0.68763006,-0.6654676,-0.574261,-0.9991705,-0.8007622,-0.5587841,-0.5613787,-0.96429116,-1.064488,-0.83741647,1.3071532,0.41456234,-0.96185935,-0.8482393,-0.8715793,-0.87927145,-0.6855749,-0.64209265,-1.1186588,-1.018803339796629
2.0600317,0.4674128,1.5365423,-0.2622326,-0.68008554,-0.7693293,-0.60431767,-0.2902561,-0.7290096,0.4435671,0.6630582,-0.9274428,-0.86039966,-0.6221429,-0.7716977,-0.8805777,-0.88120997,-0.960908,-0.8301274,-0.91566783,-0.4874148,0.834827,-0.67768604,-0.11541152,-0.71157205,-0.38529995,0.8558403,0.9313598,0.7944989,1.1046354,0.825884,1.5176997,-0.68481207,-1.0332799,-0.5343084,1.4659214,1.1803439,-0.9052034,-0.8694493,-0.15218411,0.75041884,0.98232037,1.0105253,0.6114798,0.23641647,0.3009724,0.47375467,-0.5875673,-0.8513375,-0.8899576265395088
-0.77284914,-0.8001104,-0.89113975,-0.6829259,-0.84605354,-0.85072106,-0.81870735,1.5285667,0.98011637,0.11941623,-0.8223996,-0.27941272,-0.7241226,-0.57183963,-0.8581751,-0.4965875,-0.9330575,-0.81965655,-0.19218238,-0.9000085,-0.8887227,-0.5529146,-0.784169,0.77047604,-0.7020506,-0.8383754,-0.70155007,-0.71426487,-0.9260124,-0.75035495,-0.64091057,-0.5231505,-0.6811639,0.7011482,-0.70215917,-0.78353417,-0.7298533,0.06860173,0.5880862,0.67695975,-0.67160976,-0.67737377,-0.7375441,0.87628603,0.07601385,1.0504842,-0.20405792,-0.795194,0.8147888,0.7816154049513363
-0.7885834,0.45683217,0.85173744,-0.48999742,1.2305602,1.2073344,-0.5807504,1.6043462,1.0618136,0.86041975,-0.18783732,0.72628343,0.78164953,1.3994211,0.65213966,0.49230748,-0.9335486,0.55461574,-0.8024025,-0.8263781,0.070858456,-0.7685448,-0.8968441,-0.75748175,-0.9037273,-0.92209935,-0.6564959,-0.7078522,-0.887344,-0.56910545,-0.53601646,1.777402,-0.65673155,-0.79771405,-0.94465846,-0.6955357,1.2626137,-1.1798398,-1.0451227,-0.75706625,1.0379872,0.84418,-0.24263571,-0.7300432,-0.20399424,-0.5445376,-0.7940452,-0.6735744,-1.4709967,-1.6458044501575941
-0.93533075,-0.6564032,-0.8635899,-0.67096025,-0.8196053,-0.95119053,-0.6195679,0.9659032,1.0500243,-0.7568966,-0.95127916,0.8648646,-0.8234781,0.3789368,-0.65708864,-0.71117103,0.29429597,-0.71536744,-0.76991695,-0.8478178,1.2577609,1.0188614,-0.8513969,0.5826668,0.7624404,0.8776032,0.94678086,1.2043915,0.8027619,1.1860971,1.4251443,1.5330434,1.2093031,-0.96690875,-0.823712,1.3651545,0.58800244,-1.020371,-0.85359514,-0.98818636,-0.60846275,-0.74111,-0.6789338,-0.937806,-0.91882503,-0.7537643,-0.6744557,-0.8359364,-0.16440457,-0.20469949604987714
2.0624428,1.61775,1.6038158,0.9135522,1.1139467,0.28068578,1.1948961,-0.24843033,0.56654364,-0.6725043,-0.5693744,-0.17868043,-0.8690736,-0.72144294,-0.9200524,-0.7785629,-0.2502731,-0.85558313,-0.9624044,-0.8493158,0.005579293,0.5644774,-0.80076015,-0.813621,-0.75255346,-0.7798918,-0.8680707,0.6495126,-0.6197793,0.7854553,0.93081343,1.5672773,-0.3326479,-0.97383076,-0.85488945,1.1232259,1.3184241,-0.89898413,-0.97096765,-0.6578427,1.208661,0.7478886,0.28395656,0.84875387,1.0590543,1.0496333,1.119129,-0.008275154,-1.4773408,-1.4594129711662611
2.1073074,1.8303857,-0.99423265,-0.6085394,0.8836734,-0.039936084,-0.7610262,1.9002851,0.99469435,-0.87249076,-0.845221,0.01576426,-0.76864403,1.5023059,-0.82661957,-0.9371022,-0.6922801,-0.8182554,-0.8384412,-0.8886861,1.2333739,0.42985472,-0.9323892,0.68491346,-0.6292113,-0.9427401,0.9882662,0.9894689,0.9286241,0.9748246,1.6207212,0.86935806,1.2057827,0.5768247,0.7099706,1.4788947,1.1728489,0.5752768,0.50714386,0.89610827,-0.69618565,-0.7216209,0.120670795,0.89741343,-0.92395663,-0.6302371,-0.82779276,-0.6705816,0.5289427,0.47607814668830184
-0.68750894,0.5207593,1.4266182,-0.63278264,1.2860368,1.3070548,-0.6261651,1.7790512,0.7995888,0.9178405,-0.83728796,-0.5323285,-0.9538995,-0.073576815,0.69930845,0.64052427,-0.96181285,0.4941842,0.5769401,0.63674885,-0.77181697,0.18113156,0.65389246,0.46387756,-0.8278553,-0.8664918,1.0894014,1.1187965,0.8704974,1.11649,-0.3534708,-0.6032629,-0.8133466,-1.0135902,-0.74956805,1.479851,-0.67920095,-1.0731133,-0.93238044,-0.7026552,-0.6212535,-0.71207494,0.19587232,0.5148173,1.0771035,1.1879432,1.177566,1.5618792,-0.49741697,-0.5398773052067195
-0.6444659,-0.6246769,-0.5602295,-0.64249915,-0.8205852,-0.6373425,-0.6735188,0.7213073,0.85459554,-0.87895703,0.74063325,-0.641239,0.13690133,1.4061825,-0.96995044,-0.84516203,-0.81987107,-0.9826828,0.32829097,-0.67656285,-0.5764305,0.8528118,-0.67892396,-0.7008427,-0.8579939,-0.90194184,0.35553175,-0.7433133,0.1340815,-0.6404098,-0.60342216,-0.5927367,-0.8013988,-1.0048233,0.8943901,-0.75615656,-0.7478326,-1.1179234,-0.9423686,-0.78172547,-0.7314146,-0.8466087,-0.8728064,-0.77565306,-0.72876996,-0.8760203,-0.84033144,1.3871274,1.2669364,1.464349509362034
-0.6408312,-0.620049,-0.8947539,-0.47375745,-0.8523291,-0.79918563,-0.9123997,1.1583182,0.58239335,-0.7009094,1.0275906,-0.26897103,-0.8786588,1.0723557,-1.0636373,-0.95084804,-0.26809064,-0.76940805,-0.7768733,-0.5529806,1.4225163,-0.35608917,-0.8839165,0.38408992,0.28936177,0.34774277,0.94375867,1.0717617,0.9320999,1.1738342,-0.7102565,1.5679812,1.1276733,0.08509386,0.7315691,-0.6681015,1.3011688,-1.1955307,-0.784273,-0.8531664,-0.7003593,-0.711331,-0.7191458,-1.0693698,-0.7402836,-0.80148715,0.3729202,1.5318148,-0.15732072,-0.09481301789642814
-0.59613246,-0.7925639,-0.89429337,-0.65599775,-0.7080887,-0.8357645,-0.54844004,-0.6412545,0.93220955,0.24455458,0.3538562,0.74737984,0.12041273,1.3286606,-0.93710244,0.8016144,-0.9710233,-0.9887071,0.06592141,-0.752157,1.3482679,0.96553767,0.6523563,0.6119953,-0.2765082,-0.2518192,0.9053379,-0.34123322,0.42929575,-0.59097016,-0.4662762,-0.7898708,-0.51911086,0.5556884,0.6236991,-0.53441983,-0.7545813,0.34255087,0.67278427,0.49952748,-0.83526397,-0.7880824,-0.74226797,0.8680443,0.7542421,0.85067034,1.2005736,-0.22247946,1.4718331,1.4612854199171341
1.8122412,-0.69159615,1.4901061,-0.64069825,-0.7891922,-0.7105705,-0.751399,-0.5127837,-0.7178744,0.8214565,-0.6393661,-0.7514723,-0.88192344,-0.5914776,-1.1024381,0.6879769,-0.7455343,-0.8856446,0.67057556,-1.0352875,-0.67368007,-0.7488959,0.26150396,0.029025372,0.7889982,0.6542555,-0.68419427,-0.61866206,-0.48344398,-0.5531384,-0.5619488,-0.5563642,1.0592333,0.3825558,0.88597375,-0.6389646,0.8174764,-0.39494315,-0.85385025,-0.7021071,-0.29887742,0.34314772,-0.632582,-0.88263553,-0.9735831,-0.6729767,-0.7264779,-0.7295907,-0.8303092,-0.5675059575572551
-0.72423565,1.9104632,-0.49111643,-0.6847273,1.1109236,1.1853365,-0.6784397,-0.11449317,-0.90867215,0.89259887,-0.671752,-0.80982065,-0.928319,-0.54257625,-0.24405763,0.82576525,-0.7405774,-0.04774495,0.36658525,0.7855207,0.35940602,0.7478178,0.3339293,-0.31267577,-1.0012627,-0.84862536,-0.102056965,1.1145829,-0.82176226,-0.13939455,1.7132658,-0.37077668,0.2892856,-0.87265205,-0.8952233,1.459837,1.4141262,-1.1404134,-0.7803209,-1.0195112,0.14387856,-0.70710737,-0.69566613,-0.70860803,-0.85363936,-0.7785193,-0.72135735,0.3837841,-0.40986025,-0.464180498164953
-0.76497793,-0.8105086,-0.88428384,-0.8383568,1.3423504,1.1029052,-0.57042825,1.9073611,-0.5456846,-0.7770261,-0.562684,-0.7804518,-0.9321629,1.489383,-0.18214224,-0.26272902,-0.9352687,-0.944884,-0.8047876,-0.5831314,0.65987235,-0.65287715,-0.85594046,-0.12470638,0.12573585,-0.31627795,0.68626624,1.0566449,0.9500334,1.0611593,-0.7045991,-0.6160636,-0.26095942,-0.5423382,-0.6155232,1.3096925,-0.64344954,-0.64423084,-0.83551806,-0.8665533,-0.8120063,-0.50712264,-0.7290139,-0.9664574,-0.80465174,-0.6068806,-0.77316064,-0.67414975,1.5049337,1.3479360916518268
-0.93310183,-0.61486465,0.15533511,-0.23320806,-0.72111833,-0.94125867,-0.85601395,-0.35177484,-0.6991249,0.7849422,-0.1590342,-0.9130474,-1.0016686,-0.74805695,-0.889964,-0.9880533,-0.6734677,-0.8759005,-0.7830055,-0.8203621,-0.7108882,-0.61894417,-0.9747202,0.30400392,-0.70359,-0.95623755,0.88835585,-0.21099643,0.8735422,0.11153601,-0.4845398,-0.6095151,-0.5758184,-0.90998524,-0.72037214,-0.79301614,-0.56375545,-1.0388174,-0.87644213,-0.89846796,-0.6537923,-0.843954,-0.8622028,-0.76883715,-0.8551251,-0.8743759,-0.64219666,-0.7119594,-1.1659671,-0.2033163324313576
-0.6816059,-0.56756765,-0.24118727,-0.42386183,1.0003167,0.5576472,-0.62499046,-0.5313192,0.9420646,-0.21808669,-0.75863326,0.6523176,-0.9134468,-0.7296077,-0.9451751,-0.7378067,-0.7002013,-0.983293,-0.24495165,-0.8067966,0.37666157,-0.6849706,-0.9170358,0.6807568,-0.34525055,-0.07249354,-0.62104267,-0.7137648,-0.8687912,-0.7866276,-0.517699,-0.68055433,-0.21497585,-0.6791509,0.29593524,-0.7109735,-0.5134202,-0.8909544,-0.05272839,-0.9344072,-0.74221116,-0.7524946,-0.6704676,-0.4448928,-0.73887384,0.6035022,0.99501705,-0.557448,1.4911479,1.5229699473754827
-0.6293397,-0.61761165,-0.75020236,-0.7076313,0.0636163,-0.8926573,-0.66482157,0.4305242,-0.77855545,-0.72708714,-0.8208403,-0.45536405,0.64552814,-0.67907035,-0.8927665,-0.9241521,1.0153651,0.35310724,-0.5065802,0.8621259,1.296628,-0.6745044,-0.8764052,-0.7177946,-0.725418,-0.893368,-0.8951307,-0.8503372,-0.699134,-0.64500684,1.866807,-0.5025428,-0.7673304,-0.68811667,-0.6794208,0.46318573,-0.78865,-0.823205,-0.9503079,0.6520918,-0.7388642,-0.8300734,-0.8239557,-0.051754586,0.78042966,0.57331,0.4942703,1.643866,-0.43791333,-0.7445767060175349
-0.64492,-0.16015314,1.6217014,2.017479,1.3223101,1.2350835,1.5148224,0.1683123,0.98719984,-0.7368008,1.1661752,0.8696649,-0.5613675,0.5475096,-0.8986315,-0.95321894,0.48813626,-0.8890814,0.62191623,-0.37545854,-0.5391948,0.9717228,0.74891675,-0.5698259,0.8329277,0.69486415,-0.63946354,-0.8332901,-0.75306785,-0.71378386,-0.6405222,0.00070008443,0.99738824,0.62135535,-0.782075,-0.7050492,1.236666,0.59475356,0.66225255,0.75243586,1.0721958,0.7847599,0.49293053,0.96022445,1.0002973,1.0980887,0.9142532,-0.6572276,1.1629802,1.226828406263728
-0.7482731,1.2091295,1.3635298,-0.44849768,1.3211488,1.1750749,-0.43897316,1.7326536,-0.69439936,0.439414,0.013009806,-0.7998406,-1.0591062,-0.74326396,-0.9618637,0.5148219,-0.8178647,-0.9664282,0.64132154,-0.74378407,-0.67799526,0.31651616,0.70982695,-0.7126277,0.5483796,-0.7457879,0.15224078,1.1514546,-0.75078,1.1625793,-0.17948814,-0.5490765,-0.61469626,-0.93579656,-0.7909471,1.2996913,-0.7038248,-0.9142858,-0.95032907,-0.7661014,-0.54064196,-0.5905068,-0.849616,-0.66863364,0.151313,1.0069233,1.1488427,0.7220712,-0.46794328,-0.5614259178397791
-0.75796026,-0.7211797,-0.87350637,-0.75380754,1.1504449,1.074677,-0.7267881,0.07166095,0.98673135,0.92229587,-0.6962106,1.011648,0.79298097,1.4859908,-0.05027674,0.05352221,0.78513825,0.8091625,-1.0740013,0.4913292,0.5844756,0.38740134,-0.6788039,0.6094033,-0.8037678,-0.81357557,0.8053561,1.0681722,0.8588913,1.2407966,-0.5554456,-0.7386435,-0.77876025,0.5477873,0.97768956,-0.28512132,-0.643688,0.75653285,0.7093054,0.9018894,-0.714295,-0.3108339,0.7092058,0.766646,0.82042605,1.0650568,1.1736885,0.25516063,-0.8833882,1.4830999364702429
-0.6340843,-0.56025153,-0.7849887,-0.659897,0.43792108,1.0832982,-0.6668681,-0.52302337,-0.8481924,-0.7904769,-0.7212148,-1.038405,0.1796051,-0.5081806,0.7272324,-0.92737436,-0.8322604,0.12346356,-0.9355644,-0.81400543,-0.7307274,-0.79529685,0.65874714,-0.96785396,-0.7685014,-0.7774592,-0.81213295,-0.6318955,-0.6625906,-0.77381647,-0.47230375,-0.60727894,-0.78783786,-1.0872046,-0.95709044,-0.6589972,-0.60124123,0.42587137,-0.9416695,0.73141885,-0.65867,-0.72483164,-0.86336696,0.23060168,0.8248221,-0.16014448,-0.82501465,-0.5864823,-1.1516917,-1.2074083969179605
-0.6671089,1.3583133,-0.65386206,-0.6932624,1.1690217,1.3327663,-0.6060765,-0.3662727,-0.69598967,0.8745627,0.7630211,-0.698922,-0.46620432,-0.78391206,0.5780978,0.5729782,0.5620249,0.7306347,-0.5087917,0.5857484,-0.7122034,0.014784121,0.10606481,0.80972725,-0.7410237,-0.8528256,0.90461165,1.1328492,0.1870774,0.86532724,0.9114594,-0.5359045,-0.7389706,-0.8873334,-0.8271356,1.3076504,-0.80818456,-0.9934458,-0.8466089,-0.84606844,-0.4758456,-0.969568,-0.75350004,-0.7855491,-0.6077377,-0.03868684,0.5740616,1.4028188,-0.48942748,-0.42496708310835674
